##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Aug. 9, 2016, 10:12 a.m.
## Download Date (Y/M/D): 2016/09/26
##
## Query String: {&quot;sort&quot;:&quot;kic&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;-2&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;sdepth&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;camp&quot;,&quot;pteff&quot;,&quot;cteff&quot;,&quot;ra&quot;,&quot;bjd0&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;n&quot;,&quot;koi&quot;,&quot;pdepth&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;dec&quot;,&quot;koiid&quot;,&quot;keff&quot;,&quot;p&quot;,&quot;sep&quot;,&quot;pwidth&quot;,&quot;swidth&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;incat1&quot;:true,&quot;kois&quot;:[]}
##
KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,RA,DEC,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),KOI,SC,
5090690,Kepler,636,1,24.0233248,0.0001005,54961.588331,0.024263,0.0132,0.0136,0.0062,0.0058,0.5001,0.04,289.1914,40.2632,71.9050,12.6975,13.2520,-1.0000,-1.0000,-1.0000,True,True,
5090937,Kepler,3182,1,8.8006929,0.0000240,55001.089963,-1,0.0012,0.0007,0.2100,0.1248,0.4705,-1.00,289.2657,40.2555,71.9224,12.6429,11.0400,7865.0000,-9999.0000,-9999.0000,True,True,
5091614,Kepler,-1,1,21.1424579,0.0000845,54971.390914,0.032565,0.0681,0.0265,0.0092,0.0083,0.5919,0.06,289.4830,40.2928,72.0288,12.5085,14.0830,5820.0000,6076.0000,6048.0000,False,False,
5095269,Kepler,-1,1,18.6119616,0.0000698,54966.865286,0.026717,0.1218,-1.0000,0.0077,-1.0000,1.0000,0.05,290.5519,40.2350,72.3336,11.7470,13.5280,6227.0000,6510.0000,6512.0000,False,False,
5097446,Kepler,-1,1,1.2880641,0.0000015,54964.986090,0.037886,0.4017,0.0824,0.1485,0.1509,0.4989,0.60,291.2458,40.2199,72.5561,11.2639,13.8900,6938.0000,-9999.0000,6774.0000,False,False,
5098444,Kepler,637,1,26.9489863,0.0001193,54984.022681,0.081557,0.0185,0.0027,0.0165,0.0321,0.6387,0.14,291.5633,40.2678,72.7091,11.0677,13.7710,4615.0000,4917.0000,4813.0000,True,True,
5103998,Kepler,3660,1,174.7701656,0.0015784,55005.472862,0.015390,0.0630,-1.0000,0.0005,-1.0000,1.0000,0.00,293.1577,40.2627,73.2619,9.9792,15.5490,5474.0000,5715.0000,-9999.0000,True,False,
5104097,Kepler,-1,1,0.2753953,0.0000002,55000.035311,0.016989,0.0033,0.0024,0.2660,0.1943,0.5209,0.87,293.1819,40.2221,73.2338,9.9442,15.4470,6224.0000,6443.0000,5747.0000,False,False,
5107226,Kepler,-1,1,310.9164267,0.0038107,55187.617080,0.051563,0.1209,-1.0000,0.0011,-1.0000,1.0000,0.00,294.0267,40.2027,73.5186,9.3631,15.8940,5761.0000,6018.0000,5912.0000,False,False,
5110423,Kepler,1777,1,5.3704341,0.0000124,55007.012744,0.026790,0.0065,0.0055,0.0311,0.0262,0.4999,0.27,294.8368,40.2656,73.8688,8.8465,15.8280,5369.0000,5627.0000,5503.0000,True,False,
5112567,Kepler,4043,1,1.6158919,0.0000021,54966.127827,0.090908,0.0006,-1.0000,0.2275,-1.0000,1.0000,0.92,295.3184,40.2090,73.9952,8.4960,13.3910,-1.0000,-1.0000,-1.0000,True,False,
5113053,Kepler,3571,1,3.1850998,0.0000618,55001.328360,0.028403,0.3894,0.2940,0.0520,0.0541,0.4999,0.41,295.3914,40.2168,74.0290,8.4508,15.5190,6288.0000,-1.0000,-1.0000,True,False,
5115178,Kepler,-1,1,12.8517242,0.0000419,54965.838513,0.036214,0.0404,0.0324,0.0160,0.0160,0.3667,0.12,295.8449,40.2809,74.2537,8.1780,15.2050,5594.0000,5830.0000,5590.0000,False,False,
5122112,Kepler,1475,1,3.0551700,0.0000053,54967.437373,0.011622,0.0079,-1.0000,0.0215,-1.0000,1.0000,0.15,297.3983,40.2292,74.7934,7.1187,14.7410,6018.0000,6283.0000,6504.0000,True,False,
5123176,Kepler,-1,1,0.7078436,0.0000006,54953.903419,0.041312,0.2796,0.2671,0.1286,0.1500,0.5037,0.82,297.6401,40.2361,74.8919,6.9620,11.4610,6750.0000,7041.0000,6891.0000,False,True,
5127005,Kepler,-1,1,1.6211241,0.0000021,54955.159118,0.065842,0.0127,0.0061,0.1236,0.2869,0.5053,0.69,298.4768,40.2206,75.2015,6.4018,13.5100,5870.0000,6165.0000,6386.0000,False,False,
5128972,Kepler,-1,1,0.5053236,0.0000004,54965.046701,0.052621,0.1209,0.0764,0.1041,0.1850,0.5045,0.75,298.8961,40.2882,75.4236,6.1605,13.2360,5776.0000,6057.0000,-9999.0000,False,False,
5129777,Kepler,-1,1,26.1585303,0.0001163,55001.264573,-1,-0.0002,-1.0000,0.0355,-1.0000,1.0000,-1.00,299.0478,40.2189,75.4231,6.0256,12.8810,8124.0000,-9999.0000,-9999.0000,False,False,
5130380,Kepler,3707,1,19.9830000,0.0002276,55009.918408,0.080312,0.0326,-1.0000,0.0230,-1.0000,1.0000,0.16,299.1550,40.2881,75.5250,5.9907,16.2990,5655.0000,-1.0000,-1.0000,True,False,
5130740,Kepler,3583,1,210.3025190,0.0022831,55118.133758,0.043445,0.0437,-1.0000,0.0011,-1.0000,1.0000,0.00,299.2195,40.2123,75.4849,5.9096,12.5040,7357.0000,-9999.0000,7118.0000,True,False,
5166136,Kepler,-1,1,0.2339477,0.0000001,54964.809081,0.013922,0.0115,-1.0000,0.2490,-1.0000,1.0000,0.82,284.1178,40.3491,70.3939,16.2799,15.3490,4986.0000,5186.0000,5233.0000,False,False,
5174346,Kepler,-1,1,0.3505923,0.0000003,55002.130574,0.021986,0.2031,0.1856,0.1604,0.1610,0.5037,0.84,287.8332,40.3192,71.5152,13.6631,14.2860,5726.0000,-1.0000,-1.0000,False,False,
5174677,Kepler,5131,1,43.5428440,0.0073539,54983.424281,0.025485,0.0058,-1.0000,0.0029,-1.0000,1.0000,0.01,287.9637,40.3103,71.5489,13.5687,15.2230,6445.0000,-1.0000,-1.0000,True,False,
5175668,Kepler,-1,1,21.8821152,0.0000881,55007.260809,-1,0.0001,-1.0000,0.1502,-1.0000,1.0000,-1.00,288.3171,40.3280,71.6796,13.3305,13.3420,6234.0000,6494.0000,6236.0000,False,False,
5179609,Kepler,5132,1,43.9309664,0.0002376,54967.217779,0.088101,0.0097,-1.0000,0.0110,-1.0000,1.0000,0.08,289.6114,40.3358,72.1114,12.4381,12.7760,4777.0000,4903.0000,5034.0000,True,False,
5181455,Kepler,-1,1,5.5796309,0.0000126,54966.552696,0.021520,0.1142,0.0114,0.0210,0.0139,0.5028,0.14,290.1409,40.3191,72.2726,12.0661,15.4730,5875.0000,6188.0000,6020.0000,False,False,
5181804,Kepler,3638,1,4.3505000,0.0000262,55000.068988,0.016685,0.0409,-1.0000,0.0230,-1.0000,1.0000,0.16,290.2283,40.3554,72.3354,12.0215,15.9290,6363.0000,-1.0000,-1.0000,True,False,
5193386,Kepler,-1,1,21.3782936,0.0000862,54980.203835,0.166592,0.2704,0.0778,0.0421,0.0461,0.4960,0.32,293.6601,40.3642,73.5322,9.6857,13.9980,4797.0000,5060.0000,4828.0000,False,True,
5195137,Kepler,-1,1,0.3241170,0.0000002,54964.554051,0.017518,0.0728,0.0640,0.2580,0.2396,0.5185,0.92,294.1049,40.3016,73.6355,9.3564,14.0270,5381.0000,5565.0000,5855.0000,False,False,
5196301,Kepler,-1,1,1.9104098,0.0000027,54955.143163,0.106548,0.0585,0.0584,0.2539,0.1783,0.4967,0.94,294.4028,40.3374,73.7751,9.1723,13.0020,4546.0000,4732.0000,4764.0000,False,False,
5197256,Kepler,-1,1,6.9633883,0.0000172,55003.087355,0.519446,0.0104,0.0050,0.2096,0.2134,0.5014,0.80,294.6409,40.3238,73.8494,9.0057,11.0240,7609.0000,-9999.0000,-9999.0000,False,True,
5198934,Kepler,-1,1,0.8347392,0.0000008,54965.090274,0.044968,0.0793,0.0693,0.2670,0.2259,0.5026,0.94,295.0661,40.3282,74.0085,8.7221,14.2460,6905.0000,-9999.0000,7048.0000,False,False,
5199426,Kepler,5138,1,78.6043624,0.0005436,54976.994291,0.029702,0.0747,-1.0000,0.0021,-1.0000,1.0000,0.00,295.1809,40.3399,74.0610,8.6507,14.0800,5669.0000,5945.0000,5914.0000,True,False,
5199489,Kepler,-1,1,0.4648159,0.0000004,55002.248139,0.028848,0.2129,0.1987,0.1586,0.1509,0.5060,0.84,295.1960,40.3505,74.0760,8.6456,15.8880,5972.0000,-1.0000,-1.0000,False,False,
5201619,Kepler,-1,1,0.5072760,0.0000004,54964.774736,0.028006,0.3927,0.2763,0.1348,0.1142,0.5013,0.74,295.6712,40.3676,74.2662,8.3357,13.0460,6498.0000,6641.0000,6844.0000,False,False,
5211385,Kepler,-1,1,1.6606874,0.0000022,54955.444170,0.093021,0.0658,0.0490,0.2468,0.2990,0.5045,0.90,297.6924,40.3766,75.0347,6.9974,12.6840,8010.0000,-9999.0000,-9999.0000,False,False,
5211470,Kepler,-1,1,4.8085954,0.0000101,55004.227339,0.028522,0.0091,0.0061,0.0337,0.0286,0.5012,0.28,297.7085,40.3076,74.9806,6.9524,13.0940,4525.0000,4754.0000,4652.0000,False,False,
5213466,Kepler,-1,1,2.8193115,0.0000115,55165.534389,-1,0.0175,-1.0000,0.2859,-1.0000,1.0000,-1.00,298.1299,40.3999,75.2230,6.7206,13.0750,8312.0000,-9999.0000,7159.0000,False,False,
5215700,Kepler,3740,1,1.3124021,0.0000020,55186.237774,0.025497,0.1761,0.1655,0.1007,0.1001,0.5003,0.58,298.5304,40.3985,75.3767,6.4566,15.1680,5766.0000,-1.0000,-1.0000,True,False,
5215999,Kepler,-1,1,2.5311576,0.0000040,54965.482686,0.108949,0.0998,0.0571,0.1426,0.0981,0.5019,0.68,298.5825,40.3647,75.3676,6.4053,14.1090,5081.0000,5336.0000,5352.0000,False,False,
5216727,Kepler,-1,1,1.5130232,0.0000019,54964.929149,0.017920,0.0495,0.0369,0.0637,0.0642,0.4998,0.48,298.7125,40.3412,75.3978,6.3080,13.4480,5932.0000,6329.0000,-9999.0000,False,False,
5217586,Kepler,1592,1,26.0688098,0.0001163,55080.403814,0.050750,0.0007,-1.0000,0.0102,-1.0000,1.0000,0.08,298.9024,40.3195,75.4531,6.1723,14.1060,5387.0000,5613.0000,5888.0000,True,False,
5217733,Kepler,3155,1,161.2523790,0.0019230,55022.132816,0.180319,0.1009,0.0479,0.0062,0.0126,0.1693,0.03,298.9365,40.3918,75.5289,6.1868,7.3910,9116.0000,-1.0000,-1.0000,True,True,
5217781,Kepler,-1,1,564.4073852,0.0073539,55022.074166,0.275963,0.0066,0.0148,0.0014,0.0033,0.0485,0.00,298.9473,40.3755,75.5191,6.1714,14.0220,5500.0000,5780.0000,5990.0000,False,False,
5218014,Kepler,-1,1,10.8452926,0.0000329,54971.333966,0.028159,0.0068,0.0061,0.0146,0.0180,0.3596,0.11,298.9979,40.3148,75.4864,6.1073,12.9230,4752.0000,4916.0000,5097.0000,False,False,
5218385,Kepler,-1,1,0.2815375,0.0000002,54964.580677,0.016167,0.0473,0.0440,0.1733,0.1244,0.4999,0.78,299.0674,40.3843,75.5737,6.0973,14.6160,5260.0000,5444.0000,5484.0000,False,False,
5218441,Kepler,407,1,3.6137546,0.0000068,54968.284761,0.043487,0.0056,-1.0000,0.0686,-1.0000,1.0000,0.46,299.0751,40.3583,75.5543,6.0789,14.9150,5720.0000,6007.0000,6201.0000,True,False,
5255552,Kepler,-1,1,32.4486352,0.0001642,54970.636491,0.116220,0.0677,0.0121,0.0146,0.0392,0.5546,0.17,284.6931,40.4986,70.7101,15.9309,15.2080,4775.0000,5053.0000,4680.0000,False,False,
5259926,Kepler,-1,1,0.4378098,0.0000003,54964.912755,0.025627,0.0222,0.0177,0.2527,0.2383,0.5029,0.91,286.6588,40.4260,71.2437,14.5248,14.2100,5869.0000,6074.0000,6362.0000,False,False,
5263802,Kepler,5145,1,6.7005059,0.0000163,54958.146746,0.025699,0.0286,0.0286,0.0232,0.0216,0.4955,0.19,288.2709,40.4004,71.7324,13.3925,11.4940,6642.0000,6916.0000,6831.0000,True,True,
5264304,Kepler,3563,1,120.5800000,0.0011813,55322.394650,0.050475,0.1757,0.0580,0.0025,0.0025,0.7285,0.01,288.4508,40.4325,71.8206,13.2810,15.7770,5094.0000,-1.0000,-1.0000,True,False,
5264818,Kepler,-1,1,1.9050502,0.0000026,54955.233438,0.424610,0.0263,0.0239,0.2229,0.2353,0.5290,0.93,288.6266,40.4546,71.8984,13.1686,8.8630,9212.0000,-9999.0000,-9999.0000,False,False,
5266937,Kepler,-1,1,5.9170863,0.0000138,54971.815659,0.128001,0.5886,0.1860,0.1067,0.0815,0.4995,0.56,289.3497,40.4972,72.1746,12.6870,14.3520,5483.0000,5655.0000,4611.0000,False,False,
5269407,Kepler,-1,1,0.9588711,0.0000010,54965.645124,0.016857,0.2266,0.0445,0.0961,0.0936,0.5002,0.53,290.0908,40.4618,72.3876,12.1619,14.1640,5307.0000,5551.0000,5577.0000,False,False,
5282049,Kepler,1545,1,5.9103771,0.0000174,55187.374744,0.031974,0.0166,-1.0000,0.0304,-1.0000,1.0000,0.21,293.8369,40.4105,73.6369,9.5878,15.1690,5970.0000,-1.0000,-1.0000,True,True,
5282464,Kepler,-1,1,0.4963991,0.0000004,54964.707882,0.028069,0.3792,0.2012,0.1440,0.1887,0.5116,0.73,293.9457,40.4496,73.7110,9.5325,12.7960,7472.0000,-9999.0000,7229.0000,False,False,
5283266,Kepler,-1,1,0.3146487,0.0000002,54964.676720,0.020068,0.1890,0.1426,0.1619,0.1646,0.5053,0.80,294.1519,40.4015,73.7420,9.3712,14.1960,4921.0000,4955.0000,5130.0000,False,False,
5283839,Kepler,-1,1,0.3152311,0.0000002,54964.855369,0.019183,0.2452,0.2343,0.2032,0.1528,0.4981,0.93,294.3030,40.4669,73.8550,9.3000,15.1560,5906.0000,6129.0000,6239.0000,False,False,
5284133,Kepler,-1,1,8.7845759,0.0000240,54958.889871,0.032363,0.2452,0.0492,0.0225,0.0267,0.6167,0.15,294.3822,40.4522,73.8704,9.2399,12.4440,7922.0000,-9999.0000,-9999.0000,False,True,
5284262,Kepler,-1,1,17.9633117,0.0000673,55004.961964,-1,-0.0005,-1.0000,0.0548,-1.0000,1.0000,-1.00,294.4163,40.4802,73.9078,9.2302,13.1100,6349.0000,6502.0000,6920.0000,False,False,
5285607,Kepler,-1,1,3.8994011,0.0000074,54959.576010,0.027380,0.0408,0.0403,0.0397,0.0350,0.4994,0.36,294.7722,40.4596,74.0184,8.9815,11.4190,6235.0000,6438.0000,6522.0000,False,True,
5286221,Kepler,-1,1,15.2959828,0.0000529,55004.348011,-1,-0.0008,-1.0000,0.1062,-1.0000,1.0000,-1.00,294.9404,40.4966,74.1126,8.8862,11.9140,8001.0000,-9999.0000,-9999.0000,False,False,
5286786,Kepler,-1,1,9.9487462,0.0000291,54966.802029,0.025383,0.0022,0.0026,0.0148,0.0123,0.4773,0.11,295.0802,40.4771,74.1462,8.7834,15.4560,4946.0000,5145.0000,5312.0000,False,False,
5287983,Kepler,828,1,2.5071049,0.0000041,55003.994398,0.014012,0.0016,-1.0000,0.0293,-1.0000,1.0000,0.22,295.3781,40.4934,74.2698,8.5919,15.5550,5680.0000,5886.0000,6088.0000,True,False,
5288543,Kepler,-1,1,3.4570755,0.0000063,54964.805421,0.032237,0.3053,0.1775,0.0534,0.0578,0.4992,0.41,295.4941,40.4062,74.2351,8.4727,13.5850,-1.0000,-1.0000,-1.0000,False,True,
5290305,Kepler,-1,1,0.6205088,0.0000105,55000.301664,0.034743,0.2966,0.2611,0.1825,0.1778,0.4979,0.80,295.8864,40.4560,74.4242,8.2347,14.2940,6542.0000,-1.0000,-1.0000,False,False,
5294739,Kepler,-1,1,3.7359952,0.0000071,54968.053209,0.101796,0.6388,0.1942,0.1406,0.1266,0.5058,0.59,296.8372,40.4731,74.7945,7.6110,13.9300,5068.0000,5499.0000,4938.0000,False,True,
5296276,Kepler,-1,1,1.8920026,0.0000026,54999.250265,0.105639,0.0347,0.0302,0.2457,0.2938,0.5062,0.94,297.1415,40.4982,74.9315,7.4218,13.7850,5711.0000,6046.0000,6195.0000,False,False,
5296877,Kepler,-1,1,0.3772645,0.0000003,54953.816369,0.022069,0.1173,0.1112,0.2139,0.2610,0.5036,0.95,297.2698,40.4102,74.9029,7.2935,12.2870,6661.0000,6946.0000,6829.0000,False,True,
5297298,Kepler,130,1,34.1936060,0.0001642,54954.102160,0.042499,0.0138,-1.0000,0.0069,-1.0000,1.0000,0.04,297.3603,40.4298,74.9545,7.2433,13.3250,5958.0000,6237.0000,6398.0000,True,True,
5300878,Kepler,-1,1,1.2794432,0.0000015,54965.493633,0.016175,0.4454,0.4214,0.0715,0.0654,0.5000,0.50,298.0819,40.4781,75.2727,6.7916,14.7670,4631.0000,4890.0000,4896.0000,False,False,
5302006,Kepler,1755,1,0.1511712,0.0000001,54980.509040,0.007778,0.0023,-1.0000,0.2665,-1.0000,1.0000,0.97,298.2990,40.4703,75.3495,6.6449,15.0500,6536.0000,6730.0000,7302.0000,True,False,
5306720,Kepler,1991,1,27.3645235,0.0001540,54976.473523,0.021974,0.0016,-1.0000,0.0053,-1.0000,1.0000,0.03,299.1849,40.4844,75.7062,6.0716,15.2440,5941.0000,-1.0000,-1.0000,True,False,
5306862,Kepler,-1,1,2.0256383,0.0000029,54954.692842,0.039337,0.0458,-1.0000,0.0983,-1.0000,1.0000,0.56,299.2139,40.4584,75.6951,6.0394,12.7770,6088.0000,6279.0000,6417.0000,False,True,
5307780,Kepler,-1,1,0.3088511,0.0000002,54964.975035,0.018815,0.1298,0.1228,0.1720,0.1839,0.5027,0.88,299.3981,40.4229,75.7369,5.9008,14.9060,6075.0000,6310.0000,6298.0000,False,False,
5308778,Kepler,-1,1,40.5654998,0.0002376,54949.762109,0.242627,0.0021,0.0017,0.0378,0.0398,0.5003,0.39,299.5774,40.4585,75.8381,5.8022,11.7770,4812.0000,5003.0000,5162.0000,False,False,
5309353,Kepler,643,1,1.3763800,0.0000017,55004.107012,0.021826,0.0003,-1.0000,0.0668,-1.0000,1.0000,0.45,299.6813,40.4284,75.8533,5.7189,13.9920,-1.0000,-1.0000,-1.0000,True,True,
5310387,Kepler,-1,1,0.4416691,0.0000003,54953.664664,0.026196,0.1891,0.1855,0.2227,0.2436,0.5028,0.96,299.8789,40.4824,75.9779,5.6183,12.6820,6520.0000,6833.0000,6804.0000,False,False,
5310435,Kepler,-1,1,4.9313644,0.0000104,54956.290941,0.080200,0.2657,0.0708,0.0820,0.0524,0.4986,0.53,299.8872,40.4873,75.9855,5.6154,13.2540,6215.0000,6580.0000,5526.0000,False,False,
5343976,Kepler,-1,1,4.3313919,0.0000090,54954.732569,0.024295,0.2032,-1.0000,0.0318,-1.0000,1.0000,0.22,285.0857,40.5276,70.8563,15.6661,12.6120,-1.0000,-1.0000,-1.0000,False,False,
5347537,Kepler,-1,1,345.1842217,0.0038107,55061.840251,0.041269,0.0280,-1.0000,0.0007,-1.0000,1.0000,0.00,286.7118,40.5285,71.3574,14.5287,14.0230,5488.0000,-1.0000,-1.0000,False,False,
5347784,Kepler,-1,1,9.5840588,0.0000272,54962.286092,0.041856,0.1128,0.1045,0.0245,0.0247,0.4929,0.19,286.8225,40.5132,71.3776,14.4454,13.0940,5392.0000,5577.0000,5919.0000,False,False,
5353374,Kepler,-1,1,0.3933205,0.0000003,54964.660948,0.022309,0.3962,0.3715,0.1229,0.1274,0.5028,0.79,288.9739,40.5101,72.0633,12.9516,14.0680,6402.0000,6657.0000,6273.0000,False,False,
5353653,Kepler,-1,1,0.3685569,0.0000045,55000.059694,0.020716,0.0284,0.0229,0.2608,0.2397,0.5033,0.91,289.0655,40.5485,72.1291,12.9045,15.1310,6510.0000,-1.0000,-1.0000,False,False,
5356593,Kepler,644,1,45.9778676,0.0002586,54981.664135,0.059136,0.0257,-1.0000,0.0071,-1.0000,1.0000,0.04,289.9668,40.5327,72.4117,12.2775,13.7250,5395.0000,5688.0000,-9999.0000,True,True,
5357682,Kepler,-1,1,0.7177063,0.0000118,55000.234001,0.044010,0.1218,0.0712,0.2484,0.2606,0.5308,0.83,290.3048,40.5700,72.5591,12.0615,14.6250,6435.0000,-1.0000,-1.0000,False,False,
5357882,Kepler,-1,1,0.3874025,0.0000048,55000.089402,0.021997,0.0659,0.0646,0.2564,0.2331,0.5005,0.98,290.3538,40.5510,72.5579,12.0198,14.6940,6429.0000,-1.0000,-1.0000,False,False,
5358200,Kepler,-1,1,0.5359481,0.0000077,54999.757109,0.029880,0.4341,0.4210,0.1172,0.1333,0.5026,0.79,290.4513,40.5106,72.5534,11.9355,15.0050,7034.0000,-1.0000,-1.0000,False,False,
5359678,Kepler,-1,1,6.2306100,0.0000148,54966.123235,0.031244,0.1403,0.1078,0.0302,0.0291,0.5001,0.27,290.9513,40.5480,72.7565,11.6094,14.1540,6159.0000,6376.0000,-9999.0000,False,False,
5369419,Kepler,-1,1,0.4376804,0.0000003,54954.046978,0.025434,0.0190,0.0127,0.2603,0.2350,0.5024,0.87,293.8278,40.5509,73.7599,9.6589,12.9730,6669.0000,6975.0000,6645.0000,False,False,
5369827,Kepler,2690,1,3.6069280,0.0000067,54967.778417,0.009844,0.0003,-1.0000,0.0229,-1.0000,1.0000,0.20,293.9335,40.5907,73.8335,9.6063,13.4610,5367.0000,5601.0000,5716.0000,True,False,
5370302,Kepler,831,1,3.9043269,0.0000076,54967.350725,0.028580,0.0165,-1.0000,0.0418,-1.0000,1.0000,0.30,294.0568,40.5497,73.8407,9.5043,15.0160,5606.0000,5779.0000,6313.0000,True,True,
5371109,Kepler,-1,1,1.1918616,0.0000014,54965.789741,0.068416,0.0515,0.0372,0.2529,0.2697,0.5147,0.89,294.2628,40.5986,73.9585,9.3886,13.9720,7396.0000,-9999.0000,7199.0000,False,False,
5372966,Kepler,832,1,9.2863571,0.0000262,54967.675326,0.026437,0.0474,-1.0000,0.0160,-1.0000,1.0000,0.12,294.7440,40.5339,74.0745,9.0355,15.3650,5464.0000,5712.0000,5620.0000,True,False,
5374883,Kepler,-1,1,0.4197169,0.0000003,54964.756220,0.025573,0.1998,0.1837,0.1630,0.1826,0.5032,0.86,295.2248,40.5265,74.2431,8.7101,15.4630,5818.0000,6093.0000,6669.0000,False,False,
5374999,Kepler,-1,1,0.4578798,0.0000003,54965.263115,0.022302,0.4053,0.1950,0.1736,0.1381,0.5019,0.67,295.2486,40.5553,74.2774,8.7079,15.2930,5806.0000,6109.0000,5925.0000,False,False,
5376552,Kepler,-1,1,0.5038186,0.0000004,54954.083822,0.029959,0.3090,0.3012,0.1375,0.1508,0.5030,0.82,295.6098,40.5983,74.4482,8.4874,12.8600,6631.0000,7094.0000,6777.0000,False,False,
5376836,Kepler,182,1,3.4794252,0.0000064,54966.317189,0.026134,0.0195,-1.0000,0.0415,-1.0000,1.0000,0.30,295.6713,40.5991,74.4715,8.4468,14.0410,5672.0000,5927.0000,5860.0000,True,True,
5377349,Kepler,-1,1,1.1167657,0.0000012,54965.748569,0.028360,0.1189,0.0897,0.0990,0.0868,0.5000,0.62,295.7812,40.5384,74.4583,8.3445,14.9460,5629.0000,5859.0000,5794.0000,False,False,
5384713,Kepler,3444,1,60.3268036,0.0003682,54978.059032,0.011837,0.0027,-1.0000,0.0010,-1.0000,1.0000,0.00,297.4292,40.5619,75.0963,7.2633,13.6930,3690.0000,-9999.0000,-9999.0000,True,False,
5384802,Kepler,646,1,6.0830927,0.0000144,54966.988768,0.021647,0.0197,0.0196,0.0193,0.0182,0.4997,0.17,297.4490,40.5109,75.0592,7.2249,13.7050,6203.0000,6429.0000,6092.0000,True,True,
5385723,Kepler,-1,1,12.4449256,0.0019230,54998.013883,0.217608,0.0552,0.0452,0.0853,0.0917,0.3902,0.52,297.6555,40.5998,75.2156,7.1330,5.7710,-1.0000,-1.0000,-1.0000,False,False,
5386810,Kepler,-1,1,0.8888907,0.0000009,54954.086668,0.056183,0.0006,-1.0000,0.1839,-1.0000,1.0000,0.96,297.9218,40.5194,75.2471,6.9176,12.6800,7395.0000,-9999.0000,7185.0000,False,False,
5389616,Kepler,-1,1,0.4068838,0.0000003,54964.772606,0.022651,0.0693,0.0716,0.2593,0.2244,0.5011,0.98,298.4810,40.5070,75.4517,6.5439,14.6690,5828.0000,6089.0000,6242.0000,False,False,
5390351,Kepler,-1,1,0.5474536,0.0000009,54999.935725,0.094580,0.2005,0.1319,0.1728,0.1185,0.5026,0.75,298.6180,40.5929,75.5794,6.4976,16.0760,-1.0000,-1.0000,-1.0000,False,False,
5392897,Kepler,3342,1,42.3992987,0.0002837,55187.467832,0.117783,0.2036,0.1310,0.0157,0.0069,0.2240,0.11,299.0694,40.5157,75.6881,6.1631,15.7470,5901.0000,-1.0000,-1.0000,True,False,
5393558,Kepler,-1,1,10.2171033,0.0000303,54970.245634,0.026597,0.1805,0.1060,0.0148,0.0212,0.4850,0.12,299.1868,40.5017,75.7219,6.0793,13.7520,5676.0000,5890.0000,5953.0000,False,False,
5394544,Kepler,-1,1,0.4319744,0.0000003,54953.663406,0.009183,0.0051,0.0030,0.1099,0.1141,0.5001,0.57,299.3728,40.5839,75.8657,6.0001,12.8040,5884.0000,6130.0000,6051.0000,False,True,
5396122,Kepler,1935,1,15.4443040,0.0000685,54971.166582,0.014548,0.0024,-1.0000,0.0056,-1.0000,1.0000,0.06,299.6517,40.5457,75.9425,5.7988,15.8380,5658.0000,-1.0000,-1.0000,True,False,
5398002,Kepler,3213,1,14.1531749,0.0000479,55009.793719,-1,0.0002,-1.0000,0.1130,-1.0000,1.0000,-1.00,300.0150,40.5270,76.0702,5.5529,11.9800,8527.0000,-9999.0000,-9999.0000,True,True,
5425950,Kepler,-1,1,0.3781682,0.0000003,54964.615475,0.021234,0.4490,0.3332,0.1797,0.1950,0.5011,0.76,283.0570,40.6882,70.4117,17.1546,15.0030,5483.0000,5675.0000,5857.0000,False,False,
5428668,Kepler,2794,1,1.4067010,0.0000019,54976.431891,0.201031,0.0000,-1.0000,0.2249,-1.0000,1.0000,0.79,284.4447,40.6935,70.8236,16.1792,15.7280,5719.0000,5959.0000,5534.0000,True,False,
5435816,Kepler,3696,1,181.8519094,0.0019230,55084.877454,0.036075,0.0265,-1.0000,0.0011,-1.0000,1.0000,0.00,287.6238,40.6055,71.7175,13.9253,15.6840,5792.0000,5993.0000,6149.0000,True,False,
5439790,Kepler,-1,1,0.7960862,0.0000007,54954.502903,0.045099,0.3373,0.3026,0.1922,0.1854,0.5002,0.81,289.1206,40.6505,72.2421,12.9094,13.2480,6566.0000,6793.0000,7022.0000,False,False,
5440746,Kepler,-1,1,0.4826538,0.0000004,54964.944610,0.028237,0.0548,0.0352,0.2455,0.2794,0.5066,0.86,289.4213,40.6327,72.3240,12.6949,14.1720,6138.0000,6350.0000,6465.0000,False,False,
5444392,Kepler,-1,1,1.5195284,0.0000019,54954.915115,0.031633,0.4116,0.3534,0.1079,0.1071,0.4988,0.58,290.5174,40.6968,72.7472,11.9707,11.3780,5674.0000,5946.0000,5877.0000,False,True,
